id,SMILES1,SMILES2,result
11131,CC(C)(C)C[Si]1(CC(C)(C)C)C2c3ccccc3C(c3ccccc32)[Si]1(CC(C)(C)C)CC(C)(C)C,N#CC(C#N)=C(C#N)C#N,1
11132,COc1cc(C(=O)O)ccc1O,c1cc(-c2ccncc2)ccn1,1
11133,CC1(C#CC#Cc2ccc(C(F)(F)F)cc2)CC2(C)CC(C)(C1)C(=O)NC2=O,CC(C)C(=O)Nc1cccc(NC(=O)C(C)C)n1,1
11134,CC(C)C(=O)Nc1cccc(NC(=O)C(C)C)n1,CC1(C#CC#Cc2ccccc2)CC2(C)CC(C)(C1)C(=O)NC2=O,1
11135,Cc1ccc(C#CC#CC2(C)CC3(C)CC(C)(C2)C(=O)NC3=O)cc1,CC(C)C(=O)Nc1cccc(NC(=O)C(C)C)n1,1
11136,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,O=C(O)C=CC(=O)O,1
11137,Cc1cc(C)nc(-c2nc(C)cc(C)n2)n1,Fc1c(I)c(F)c(I)c(F)c1I,1
11138,CCCCNC(=S)NN=c1c(=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)c2ccccc2c1=O,CCCNC(=S)NN=c1c(=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)c2ccccc2c1=O,1
11139,O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],NN1c2nonc2-c2nonc2-c2nonc21,1
11140,CCOc1ccccc1C(N)=O,O=C(O)C(=O)O,1
11141,c1ccc(-c2c(N=Nc3c(-c4ccccc4)n(-c4ccccc4)c4ccccc34)c3ccccc3n2-c2ccccc2)cc1,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,1
11142,O=C1C(F)=C(F)C(=O)C(F)=C1F,c1cc2c3c(c1)Oc1cccc4c1N3c1c(cccc1O4)O2,1
11143,c1ccc2nc3ccccc3nc2c1,O=C(O)c1ccc(O)c(O)c1,1
11144,Fc1c(F)c(I)c(F)c(F)c1I,CCCOc1ccc(-c2ccc(C#N)cc2)cc1,1
11145,CCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,Fc1c(F)c(I)c(F)c(F)c1I,1
11146,OC1(C#CI)CCC(O)(C#CI)CC1,c1cc(CCc2ccncc2)ccn1,1
11147,c1ccc2c(c1)ccc1oc3ccc4ccccc4c3c12,N#CC(C#N)=C1c2ccccc2-c2nc(C#N)c(C#N)nc21,1
11148,O=C(O)c1ccc(C(=O)O)cc1,Nc1nc(N)nc(-c2ccccc2)n1,1
11149,O=C(O)c1ccccc1,Nc1nc(N)nc(-c2ccccc2)n1,1
11150,Fc1c(F)c(F)c(I)c(I)c1F,c1cc(OCc2ccsc2)ccn1,1
11151,Fc1c(F)c(I)c(F)c(F)c1I,c1cc(OCc2ccsc2)ccn1,1
11152,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,c1cc(OCc2ccsc2)ccn1,1
11153,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,c1cc(OCc2ccsc2)ccn1,1
11154,Fc1c(F)c(OCc2ccsc2)c(F)c(F)c1I,c1cc(-c2ccncc2)ccn1,1
11155,Fc1c(F)c(OCc2ccsc2)c(F)c(F)c1I,C(=Cc1ccncc1)c1ccncc1,1
11156,Fc1c(F)c(OCc2ccsc2)c(F)c(F)c1I,c1cc(CCc2ccncc2)ccn1,1
11157,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,Oc1ccccc1O,1
11158,NNC(=O)Cc1c[nH]c2ccccc12,CC(=NNC(=O)Cc1c[nH]c2ccccc12)c1ccc(O)cc1O,1
11159,O=C(O)c1cccc([N+](=O)[O-])c1,c1ccc(-c2ccncc2)cc1,1
11160,NC(=O)CN1CC(c2ccccc2)CC1=O,O=C(O)c1ccc(O)cc1,1
11161,CCCCOc1ccc2c3c4ccc2c1CNC(=O)c1c(OCCCC)ccc2c5c(ccc12)OC1CC5c2c(ccc5c(c(OCCCC)ccc25)C(=O)NCc2c(OCCCC)ccc5c6c(ccc25)OC(CC36)O4)O1,c1cc[nH]c1,1
11162,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1,c1cc2ccc3cccc4ccc(c1)c2c34,1
11163,CC1(C)c2ccc(cc2)OCCCCNc2cccc(n2)NCCCCOc2ccc(cc2)C(C)(C)c2ccc1cc2,O=C(O)c1ccccc1,1
11164,O=C1Nc2cccc3cccc1c23,Cc1cc(C)c2cc1-c1cc(c(C)cc1C)-c1cc(c(C)cc1C)-c1cc(c(C)cc1C)-c1cc(c(C)cc1C)-c1cc(c(C)cc1C)-c1cc(c(C)cc1C)-c1cc-2c(C)cc1C,1
11165,CC1OC(=O)C=C1c1ccccc1,OB(O)c1ccccc1,1
11166,O=C(O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)O)cc4)c4nc(c(-c5ccc(C(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,c1cc(CCCc2ccncc2)ccn1,1
11167,COc1cc(OC)nc(N)n1,O=C(O)c1ccccc1C(=O)O,1
11168,Cc1cc2ncn(Cc3c(C)c(Cn4cnc5cc(C)c(C)cc54)c(C)c(Cn4cnc5cc(C)c(C)cc54)c3C)c2cc1C,Fc1c(F)c(I)c(F)c(F)c1I,1
11169,CC(=O)Oc1c(Br)cc(CN(Cc2cc(C)cc(C)c2)C(C)=O)cc1Br,c1ccc2c(c1)OCCOCCOCCOc1ccccc1OCCOCCOCCO2,1
11170,CC1(C)OC(C(O)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C(C(O)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)O1,C1CCNCC1,1
11171,O=C(O)c1ccc([N+](=O)[O-])cc1C(=O)O,c1nc[nH]n1,1
11172,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,OCCNCCO,1
11173,CCOC(=O)c1[se]nnc1C,OB(O)c1ccccc1,1
11174,N=C1C(=C(N)C(F)(F)F)c2c(F)c(F)c(F)c(F)c2C1(F)F,c1cnccn1,1
11175,Clc1cc(Cl)cc(C=Cc2ccncc2)c1,O=C(O)C(O)(c1ccccc1)c1ccccc1,1
11176,Ic1ccncc1,O=C(O)C(O)(c1ccccc1)c1ccccc1,1
11177,O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],O=[N+]([O-])c1cccc([N+](=O)[O-])c1,1
11178,O=[As](O)(c1ccccc1)c1ccccc1,O[As](=S)(c1ccccc1)c1ccccc1,1
11179,COC(=O)c1cc(C(=O)OC)cc(-c2c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c2-c2cc(C(=O)OC)cc(C(=O)OC)c2)c1,C1COCCOCCOCCO1,1
11180,COC(=O)c1cc(C(=O)OC)cc(-c2c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c2-c2cc(C(=O)OC)cc(C(=O)OC)c2)c1,Nc1ccccc1,1
11181,COC(=O)c1cc(C(=O)OC)cc(-c2c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c2-c2cc(C(=O)OC)cc(C(=O)OC)c2)c1,c1ccc(C2CO2)cc1,1
11182,COC(=O)c1cc(C(=O)OC)cc(-c2c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c(-c3cc(C(=O)OC)cc(C(=O)OC)c3)c2-c2cc(C(=O)OC)cc(C(=O)OC)c2)c1,O=Cc1ccccc1O,1
11183,Fc1c(I)c(F)c(I)c(F)c1I,CN(C)C#N,1
11184,Fc1c(I)c(F)c(I)c(F)c1I,N#CN1CCCC1,1
11185,Fc1c(F)c(I)c(F)c(F)c1I,N#CN1CCOCC1,1
11186,O=C1C(O)=C(Cl)C(=O)C(O)=C1Cl,N#Cc1ccncc1,1
11187,O=C1C(Br)=C(Br)C(=O)C(Br)=C1Br,CC1=[S]C(=C2[S]=C(C)C(C)=[S]2)[S]=C1C,1
11188,Cc1ncc([N+](=O)[O-])n1CCO,O=C(O)c1cc(O)ccc1O,1
11189,CCNc1nc(Cl)nc(NC(C)C)n1,O=C(O)CC(=O)O,1
11190,O=C(O)c1ccccc1,Nc1ccccc1N,1
11191,O=C(O)c1cc2ccccc2oc1=O,Nc1ccc(C(=O)O)cc1,1
11192,O=C(O)c1cc2ccccc2oc1=O,Nc1nnc[nH]1,1
11193,Cn1nnc2c(C(N)=O)ncn2c1=O,O=C(O)c1c(O)cccc1O,1
11194,Cn1nnc2c(C(N)=O)ncn2c1=O,O=C(O)c1ccc(O)c(O)c1,1
11195,Cn1nnc2c(C(N)=O)ncn2c1=O,O=C(O)c1cccc(O)c1,1
11196,Cn1nnc2c(C(N)=O)ncn2c1=O,O=C(O)c1ccc(O)cc1O,1
11197,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,O=C(O)c1cccc(O)c1,1
11198,O=C(O)c1ccccc1Cl,Cc1ccccc1C(=O)O,1
11199,Cc1nc(C)c(C)nc1C,O=C(O)CC(=O)O,1
11200,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I,C(#Cc1ccncc1)c1ccccc1,1
11201,Fc1c(F)c(I)c(F)c(F)c1I,c1cncnc1,1
11202,IC(I)=C(I)I,Cc1nc(C)c(C)nc1C,1
11203,IC(I)=C(I)I,c1cncnc1,1
11204,C1COC2=C(O1)SC(=C1SC3=C(OCCO3)S1)S2,O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,1
11205,O=C1C(Br)=C(Br)C(=O)C(Br)=C1Br,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,1
11206,N#CC(C#N)=c1cc(F)c(=C(C#N)C#N)cc1F,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,1
11207,CC(=NN=C(C)c1cccnc1)c1cccnc1,O=C(O)CCC(=O)O,1
11208,CN(C)c1ccc(N(C)C)cc1,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,1
11209,Oc1c(F)c(F)c(I)c(F)c1F,COc1ccc(C=Cc2ccncc2)cc1,1
11210,O=C(NC1COCc2ccc(cc2)COCc2cccc(n2)-c2cccc(n2)COCc2ccc(cc2)CO1)OCc1ccc([N+](=O)[O-])cc1,CC(C)(C)c1cc(COCc2cn(Cc3cc(C(C)(C)C)cc(C(C)(C)C)c3)nn2)cc(C(C)(C)C)c1,1
11211,C(=Cc1ccc(C=Cc2ccncc2)c2nsnc12)c1ccncc1,O=C(O)c1ccc(C(=O)O)cc1,1
11212,Nc1ccc(C(=O)O)cc1,C(=Cc1ccncc1)c1ccncc1,1
11213,O=C(O)CC(=O)O,C(=Cc1ccncc1)c1ccncc1,1
11214,O=[N+]([O-])c1c(Cl)c([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,Cc1cc(C)cc(C)c1,1
11215,C(=Cc1ccccn1)c1ccccn1,N#Cc1cc(C#N)c(C#N)cc1C#N,1
11216,OC(C#Cc1c(C#CC(O)(c2ccccc2)c2ccccc2)c(C#CC(O)(c2ccccc2)c2ccccc2)c(C#CC(O)(c2ccccc2)c2ccccc2)c(C#CC(O)(c2ccccc2)c2ccccc2)c1C#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CCC(=O)CC,1
11217,O=P(CCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CCC(C)(OO)OOC(C)(CC)OO,1
11218,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],O=[N+]([O-])c1cccc2ccccc12,1
11219,O=C(O)CCC(=O)O,C1N2CN3CN1CN(C2)C3,1
11220,O=C(O)CC(C(=O)O)c1ccccc1,c1cc(-c2ccncc2)ccn1,1
11221,Fc1c(F)c(F)c(I)c(F)c1F,C(=Cc1nc2ccccc2s1)c1ccc(C=Cc2nc3ccccc3s2)cc1,1
11222,Fc1c(F)c(I)c(F)c(F)c1I,C(=Cc1nc2ccccc2s1)c1ccc(C=Cc2nc3ccccc3s2)cc1,1
11223,Cc1ccc(-n2c3ccccc3c3ccccc32)cc1,N#Cc1cc(C#N)c(C#N)cc1C#N,1
11224,O=Cc1ccc(-n2c3ccccc3c3ccccc32)cc1,N#Cc1cc(C#N)c(C#N)cc1C#N,1
11225,CC1(C)C2CCC1(C)C(O)(C#Cc1ccc(C#CC3(O)CC4CCC3(C)C4(C)C)cc1)C2,CC1CCC(=O)CC1,1
11226,COc1cc2c(cc1OC)[Se]c1cc(OC)c(OC)cc1[Se]2,N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F,1
11227,Oc1c2c3c(cccc3c3ccccc13)CCC2c1ccccc1-c1ccccc1,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],1
11228,Cn1c(=NN=c2[se]c3ccccc3n2C)[se]c2ccccc21,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,1
11229,CC(C)c1cc(C(c2ccccc2)c2ccccc2)c(OP(=O)(O)Oc2c(C(c3ccccc3)c3ccccc3)cc(C(C)C)cc2C(c2ccccc2)c2ccccc2)c(C(c2ccccc2)c2ccccc2)c1,CC(C)(C)O,1
11230,O=[N+]([O-])c1ccc(O)cc1,c1ccc2ncccc2c1,1
11231,O=C(O)C1C2C=CC(O2)C1C(=O)O,C(=Cc1ccncc1)c1ccncc1,1
11232,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,NC(=O)c1ccncc1,1
11233,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,O=C1CCCN1,1
11234,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,N#CCc1ccc(CC#N)cc1,1
11235,Cn1nnc(N)n1,n1n[nH]c(-c2nnn[nH]2)n1,1
11236,CCOc1ccc(C23CC4(c5ccc(OCC)cc5OCC)CC(c5ccc(OCC)cc5OCC)(C2)CC(c2ccc(OCC)cc2OCC)(C3)C4)c(OCC)c1,CP(C)C,1
11237,CCOc1ccc(C23CC4(c5ccc(OCC)cc5OCC)CC(c5ccc(OCC)cc5OCC)(C2)CC(c2ccc(OCC)cc2OCC)(C3)C4)c(OCC)c1,Nc1ccccc1,1
11238,CCOc1ccc(C23CC4(c5ccc(OCC)cc5OCC)CC(c5ccc(OCC)cc5OCC)(C2)CC(c2ccc(OCC)cc2OCC)(C3)C4)c(OCC)c1,C=C(C)C1CC=C(C)CC1,1
11239,CCOc1ccc(C23CC4(c5ccc(OCC)cc5OCC)CC(c5ccc(OCC)cc5OCC)(C2)CC(c2ccc(OCC)cc2OCC)(C3)C4)c(OCC)c1,CC=Cc1ccc(OC)cc1,1
11240,COc1ccc(C23CC4(c5ccc(OC)cc5OC)CC(c5ccc(OC)cc5OC)(C2)CC(c2ccc(OC)cc2OC)(C3)C4)c(OC)c1,C1COCCOCCOCCO1,1
11241,Nc1nc(=O)n(C2CSC(CO)O2)cc1F,O=C(O)c1ccccc1,1
11242,CCCCCCCCCCCCC#CC#CCCCCCCCCC(=O)O,C(=Cc1ccncc1)c1ccncc1,1
11243,CCCCCCCCCCCCC#CC#CCCCCCCCCC(=O)O,c1cc(N=Nc2ccncc2)ccn1,1
11244,CCCCCCCCCCCCC#CC#CCCCCCCCCC(=O)O,c1cc(-c2ccncc2)ccn1,1
11245,Fc1c(F)c(F)c(I)c(F)c1F,c1csc(-c2ccncc2)c1,1
11246,CSC,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,1
11247,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,BrC1CCCCC1,1
11248,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,C1CCCCCCC1,1
11249,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,C1CCCCCCCCC1,1
11250,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,C1CCC2CCCCC2C1,1
11251,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,O=[N+]([O-])c1ccccc1,1
11252,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,N#CC=Cc1ccccc1,1
11253,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,Cc1cc(C)cc(C)c1,1
11254,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,c1ccc(-c2ccccc2)cc1,1
11255,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,CC(=O)C=C(C)O,1
11256,O=C1C=CCCC1,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,1
11257,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,C1=CCCCCCCCCCC1,1
11258,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,C1=CC2C3C=CC(C3)C2C1,1
11259,c1ccc(Oc2ccccc2)cc1,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,1
11260,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,c1ccc2ccccc2c1,1
11261,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,1
11262,COCc1cc(C)c(-c2cc(-c3c(C)cc(COC)cc3C)c3ccc4c(-c5c(C)cc(COC)cc5C)cc(-c5c(C)cc(COC)cc5C)c5ccc2c3c54)c(C)c1,C1=CCCCCCCCCCC1,1
11263,C1CCC2CCCCC2C1,COCc1cc(C)c(-c2cc(-c3c(C)cc(COC)cc3C)c3ccc4c(-c5c(C)cc(COC)cc5C)cc(-c5c(C)cc(COC)cc5C)c5ccc2c3c54)c(C)c1,1
11264,COCc1cc(C)c(-c2cc(-c3c(C)cc(COC)cc3C)c3ccc4c(-c5c(C)cc(COC)cc5C)cc(-c5c(C)cc(COC)cc5C)c5ccc2c3c54)c(C)c1,c1cc2ccc3cccc4ccc(c1)c2c34,1
11265,Nc1ccc(N=Nc2ccccc2)cc1,c1cc(-c2ccncc2)ccn1,1
11266,c1cc(CCc2ccncc2)ccn1,Nc1ccc(N=Nc2ccccc2)cc1,1
11267,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,COc1c2c(c(OC)c3c1C1CC3c3cc4ccccc4cc31)C1CC2c2cc3ccccc3cc21,1
11268,COc1cc2c3c(n(CCCCl)c(=O)c2cc1OC)-c1c(Cl)n(S(=O)(=O)c2ccccc2)c2cccc(c12)C3=O,COc1cc2c3c(n(CCCBr)c(=O)c2cc1OC)-c1c(Cl)n(S(=O)(=O)c2ccccc2)c2cccc(c12)C3=O,1
11269,CCC(C)=NNC(=O)c1ccncc1,O=C(O)c1ccccc1O,1
11270,FS(F)(F)F,O=C1CCCC1,1
11271,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,O=C(O)c1cccc([N+](=O)[O-])c1,1
11272,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,O=C(O)c1ccc2cc[nH]c2c1,1
11273,N#Cc1cc(I)c([N+](=O)[O-])cc1C#N,N#Cc1ccncc1,1
11274,N#Cc1cc(I)c([N+](=O)[O-])cc1C#N,Cc1ccccn1,1
11275,N#Cc1cc(I)c([N+](=O)[O-])cc1C#N,Nc1ccccn1,1
11276,N#Cc1cc(I)c([N+](=O)[O-])cc1C#N,c1ccc2ncccc2c1,1
11277,N#Cc1cc(I)c([N+](=O)[O-])cc1C#N,Cc1nccc2ccccc12,1
11278,N#Cc1cc(Br)c([N+](=O)[O-])cc1C#N,c1ccc(-c2ccccn2)nc1,1
11279,N#Cc1cc(I)c([N+](=O)[O-])cc1C#N,c1ccc(-c2ccccn2)nc1,1
11280,COC(=O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)OC)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)OC)cc4)c4nc(c(-c5ccc(C(=O)OC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,O=[N+]([O-])c1ccccc1,1
11281,O=C(O)C=CC(=O)O,O=[N+]([O-])c1ccc2ncccc2c1,1
11282,O=NN1CCC(Cc2ccccc2)CC1,CC1(C)OC(C(O)(c2ccccc2)c2ccccc2)C(C(O)(c2ccccc2)c2ccccc2)O1,1
11283,CC1(C)OC(C(O)(c2ccccc2)c2ccccc2)C(C(O)(c2ccccc2)c2ccccc2)O1,O=NN1CC2CCC(C2)C1,1
11284,OC(c1ccccc1)(c1ccccc1)C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1,O=NN1CC2CCC(C2)C1,1
11285,O=NN1CC2CCCC(C2)C1,OC(c1ccccc1)(c1ccccc1)C1OC2(CCCC2)OC1C(O)(c1ccccc1)c1ccccc1,1
11286,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,NNC(=O)c1ccncc1,1
11287,Oc1cc(Cl)ccc1Cl,CCCCCCCCOc1ccc(C=Cc2ccncc2)cc1,1
11288,Oc1cc(Cl)cc(Cl)c1,CCCCCCCCOc1ccc(C=Cc2ccncc2)cc1,1
11289,Oc1cc(Cl)c(Cl)cc1Cl,CCCCCCCCOc1ccc(C=Cc2ccncc2)cc1,1
11290,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CCCCCCCCOc1ccc(C=Cc2ccncc2)cc1,1
11291,Oc1c2cccc1Cc1cccc(c1O)Cc1cccc(c1O)Cc1cccc(c1O)Cc1cccc(c1O)C2,Fc1ccccc1,1
11292,Oc1c2cccc1Cc1cccc(c1O)Cc1cccc(c1O)Cc1cccc(c1O)Cc1cccc(c1O)C2,Brc1ccccc1,1
11293,Oc1c2cccc1Cc1cccc(c1O)Cc1cccc(c1O)Cc1cccc(c1O)Cc1cccc(c1O)C2,Ic1ccccc1,1
11294,COC(=O)C1=CC2C3C=C(C(=O)O)C(C3)C2C1,COC(=O)C1=CC2CC1C1CC3(C(=O)O)C(C4C=CC3(C(=O)OC)C4)C21,1
11295,CCCCN(Cc1ccco1)C(=O)CCC(=O)N(CCCC)Cc1ccco1,O=C1NCc2ccc(cc2)CNC(=O)c2cc(F)cc(c2)C(=O)NCc2ccc(cc2)CNC(=O)c2cc(F)cc1c2,1
11296,O=[N+]([O-])c1ccc2c(c1)-c1c3nc(c4c5ccc([nH]5)c(c5nc(c(c6ccc1[nH]6)-c1cc([N+](=O)[O-])ccc1OCCCCCCO2)C=C5)-c1cc([N+](=O)[O-])ccc1OCCCCCCOc1ccc([N+](=O)[O-])cc1-4)C=C3,O=[N+]([O-])c1ccc2c(c1)-c1c3nc(c4c5ccc([nH]5)c(c5nc(c(c6ccc1[nH]6)-c1cc([N+](=O)[O-])ccc1OCCCCCCO2)C=C5)-c1cc([N+](=O)[O-])ccc1OCCCCCCOc1ccc([N+](=O)[O-])cc1-4)C=C3,1
11297,O=C(CC=C1OC(c2ccccc2)N(Cc2ccccc2)C1=O)N(Cc1ccccc1)Cc1ccccc1,O=C1NCc2ccc(cc2)CNC(=O)c2cccc(c2)C(=O)NCc2ccc(cc2)CNC(=O)c2cccc1c2,1
11298,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I,COC(=O)C=Cc1ccncc1,1
11299,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I,COC(=O)C=Cc1cccnc1,1
11300,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I,COC(=O)C=Cc1ccccn1,1
11301,COC(=O)C1C(C(=O)OC)C(c2cccnc2)C1c1cccnc1,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I,1
11302,Fc1c(F)c(I)c(F)c(F)c1I,N#Cc1ccc(C(=O)C=C(O)c2ccc(C#N)cc2)cc1,1
11303,CCCCOc1cc2c(OCCCC)cc1Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)C2,CCSCCCl,1
11304,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,1
11305,OC(c1ccccc1)(c1ccccc1)C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1,CCCCP1(=O)CC=C(C)C1,1
11306,O=C(O)CCC(=O)O,O=C1NCCN1,1
11307,Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-],COc1ccc(C=O)cc1O,1
11308,CC1(O)C2CCCC3CC1CC(C2)C3(C)O,Oc1ccc(O)cc1,1
11309,O=C(O)c1ccccc1COc1ccc(OCc2ccccc2C(=O)O)cc1,C(=Cc1ccncc1)c1ccncc1,1
